data,ano,mes,modalidade,fluxo_energia,detalhe,valor_kwh
2020-02-01,2020,2,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),280116457
2020-02-01,2020,2,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),155147028
2020-02-01,2020,2,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),124969428
2020-03-01,2020,3,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1954301
2020-03-01,2020,3,Energia Recebida,Disponibilidades,Energia Medida (kWh),1502895775
2020-03-01,2020,3,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1538749101
2020-03-01,2020,3,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),33556064
2020-03-01,2020,3,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),81223445
2020-03-01,2020,3,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1383566555
2020-03-01,2020,3,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",35942510
2020-03-01,2020,3,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4460527
2020-03-01,2020,3,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),26591936
2020-03-01,2020,3,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2846561
2020-03-01,2020,3,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4460527
2020-03-01,2020,3,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),7307088
2020-03-01,2020,3,Energia Vendida,Requisitos,Energia Medida (kWh),944452749
2020-03-01,2020,3,Energia Vendida,Requisitos,Energia Faturada (kWh),960277292
2020-03-01,2020,3,Energia Vendida,Requisitos,Energia Medida (kWh),1256049
2020-03-01,2020,3,Energia Vendida,Requisitos,Energia Faturada (kWh),1265486
2020-03-01,2020,3,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),15724656
2020-03-01,2020,3,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",214029030
2020-03-01,2020,3,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",714699063
2020-03-01,2020,3,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",375587
2020-03-01,2020,3,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",880462
2020-03-01,2020,3,Energia Entregue,Requisitos,Energia Medida (kWh),275524183
2020-03-01,2020,3,Energia Entregue,Requisitos,Energia Medida (kWh),13382740
2020-03-01,2020,3,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),31983954
2020-03-01,2020,3,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),167241900
2020-03-01,2020,3,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",76298329
2020-03-01,2020,3,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),11198318
2020-03-01,2020,3,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2184422
2020-03-01,2020,3,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),304133379
2020-03-01,2020,3,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),174159942
2020-03-01,2020,3,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),129973438
2020-03-01,2020,3,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),288299399
2020-03-01,2020,3,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),158325961
2020-03-01,2020,3,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),129973438
2020-04-01,2020,4,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1378298
2020-04-01,2020,4,Energia Recebida,Disponibilidades,Energia Medida (kWh),1320444105
2020-04-01,2020,4,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1345378318
2020-04-01,2020,4,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),29471607
2020-04-01,2020,4,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),75298448
2020-04-01,2020,4,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1202998611
2020-04-01,2020,4,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",31903279
2020-04-01,2020,4,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",5706373
2020-04-01,2020,4,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),15089219
2020-04-01,2020,4,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2760323
2020-04-01,2020,4,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",5706373
2020-04-01,2020,4,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),8466696
2020-04-01,2020,4,Energia Vendida,Requisitos,Energia Medida (kWh),891397124
2020-04-01,2020,4,Energia Vendida,Requisitos,Energia Faturada (kWh),909659158
2020-04-01,2020,4,Energia Vendida,Requisitos,Energia Medida (kWh),1297094
2020-04-01,2020,4,Energia Vendida,Requisitos,Energia Faturada (kWh),1306904
2020-04-01,2020,4,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),16211011
2020-04-01,2020,4,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",183950091
2020-04-01,2020,4,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",691236022
2020-04-01,2020,4,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",349863
2020-04-01,2020,4,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",947231
2020-04-01,2020,4,Energia Entregue,Requisitos,Energia Medida (kWh),276172883
2020-04-01,2020,4,Energia Entregue,Requisitos,Energia Medida (kWh),13547473
2020-04-01,2020,4,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),33424230
2020-04-01,2020,4,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),163687747
2020-04-01,2020,4,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",79060906
2020-04-01,2020,4,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),11418411
2020-04-01,2020,4,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2129062
2020-04-01,2020,4,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),162963744
2020-04-01,2020,4,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),47400591
2020-04-01,2020,4,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),115563152
2020-04-01,2020,4,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),144691901
2020-04-01,2020,4,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),29128748
2020-04-01,2020,4,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),115563152
2020-05-01,2020,5,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1241763
2020-05-01,2020,5,Energia Recebida,Disponibilidades,Energia Medida (kWh),1333819276
2020-05-01,2020,5,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1352566537
2020-05-01,2020,5,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),30731024
2020-05-01,2020,5,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),79534948
2020-05-01,2020,5,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1214191907
2020-05-01,2020,5,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",28108658
2020-05-01,2020,5,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),17505498
2020-05-01,2020,5,Energia Vendida,Requisitos,Energia Medida (kWh),846395125
2020-05-01,2020,5,Energia Vendida,Requisitos,Energia Faturada (kWh),863768417
2020-05-01,2020,5,Energia Vendida,Requisitos,Energia Medida (kWh),1168373
2020-05-01,2020,5,Energia Vendida,Requisitos,Energia Faturada (kWh),1178114
2020-05-01,2020,5,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),15223990
2020-05-01,2020,5,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",177042775
2020-05-01,2020,5,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",654128360
2020-05-01,2020,5,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",371840
2020-05-01,2020,5,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",796533
2020-05-01,2020,5,Energia Entregue,Requisitos,Energia Medida (kWh),213872274
2020-05-01,2020,5,Energia Entregue,Requisitos,Energia Medida (kWh),13427096
2020-05-01,2020,5,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),29373554
2020-05-01,2020,5,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),122910374
2020-05-01,2020,5,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",61588346
2020-05-01,2020,5,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),11403296
2020-05-01,2020,5,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2023800
2020-05-01,2020,5,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),277703668
2020-05-01,2020,5,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),168988212
2020-05-01,2020,5,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),108715456
2020-05-01,2020,5,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),260320636
2020-05-01,2020,5,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),151605179
2020-05-01,2020,5,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),108715456
2020-06-01,2020,6,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1152003
2020-06-01,2020,6,Energia Recebida,Disponibilidades,Energia Medida (kWh),1255551855
2020-06-01,2020,6,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1281315206
2020-06-01,2020,6,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),27903209
2020-06-01,2020,6,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),79570023
2020-06-01,2020,6,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1145497429
2020-06-01,2020,6,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",23856449
2020-06-01,2020,6,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4488095
2020-06-01,2020,6,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),17259932
2020-06-01,2020,6,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2863321
2020-06-01,2020,6,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4488095
2020-06-01,2020,6,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),7351416
2020-06-01,2020,6,Energia Vendida,Requisitos,Energia Medida (kWh),765645394
2020-06-01,2020,6,Energia Vendida,Requisitos,Energia Faturada (kWh),782229941
2020-06-01,2020,6,Energia Vendida,Requisitos,Energia Medida (kWh),1052999
2020-06-01,2020,6,Energia Vendida,Requisitos,Energia Faturada (kWh),1062162
2020-06-01,2020,6,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),15624562
2020-06-01,2020,6,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",168905084
2020-06-01,2020,6,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",581115748
2020-06-01,2020,6,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",302116
2020-06-01,2020,6,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",750883
2020-06-01,2020,6,Energia Entregue,Requisitos,Energia Medida (kWh),241575056
2020-06-01,2020,6,Energia Entregue,Requisitos,Energia Medida (kWh),13868214
2020-06-01,2020,6,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),30631696
2020-06-01,2020,6,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),145464594
2020-06-01,2020,6,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",65478766
2020-06-01,2020,6,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),11776485
2020-06-01,2020,6,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2091729
2020-06-01,2020,6,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),259173542
2020-06-01,2020,6,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),160877326
2020-06-01,2020,6,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),98296216
2020-06-01,2020,6,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),242579832
2020-06-01,2020,6,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),144283616
2020-06-01,2020,6,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),98296216
2020-07-01,2020,7,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1162646
2020-07-01,2020,7,Energia Recebida,Disponibilidades,Energia Medida (kWh),1301667482
2020-07-01,2020,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1331487843
2020-07-01,2020,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),28267391
2020-07-01,2020,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),85224010
2020-07-01,2020,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1183118964
2020-07-01,2020,7,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",29226218
2020-07-01,2020,7,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",5651260
2020-07-01,2020,7,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),19680703
2020-07-01,2020,7,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",3325752
2020-07-01,2020,7,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",5651260
2020-07-01,2020,7,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),8977012
2020-07-01,2020,7,Energia Vendida,Requisitos,Energia Medida (kWh),797540258
2020-07-01,2020,7,Energia Vendida,Requisitos,Energia Faturada (kWh),817562294
2020-07-01,2020,7,Energia Vendida,Requisitos,Energia Medida (kWh),1098656
2020-07-01,2020,7,Energia Vendida,Requisitos,Energia Faturada (kWh),1108144
2020-07-01,2020,7,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),17111770
2020-07-01,2020,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",184315598
2020-07-01,2020,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",596112891
2020-07-01,2020,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",284011
2020-07-01,2020,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",814645
2020-07-01,2020,7,Energia Entregue,Requisitos,Energia Medida (kWh),250121050
2020-07-01,2020,7,Energia Entregue,Requisitos,Energia Medida (kWh),13080120
2020-07-01,2020,7,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),27802163
2020-07-01,2020,7,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),153407670
2020-07-01,2020,7,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",68911217
2020-07-01,2020,7,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),11076549
2020-07-01,2020,7,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2003571
2020-07-01,2020,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),269647758
2020-07-01,2020,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),170514751
2020-07-01,2020,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),99133007
2020-07-01,2020,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),249616234
2020-07-01,2020,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),150483227
2020-07-01,2020,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),99133007
2020-08-01,2020,8,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1139901
2020-08-01,2020,8,Energia Recebida,Disponibilidades,Energia Medida (kWh),1329822704
2020-08-01,2020,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1366624055
2020-08-01,2020,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),35371631
2020-08-01,2020,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),88964046
2020-08-01,2020,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1204358065
2020-08-01,2020,8,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",31360030
2020-08-01,2020,8,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",6570283
2020-08-01,2020,8,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),24887578
2020-08-01,2020,8,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",4203590
2020-08-01,2020,8,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",6570283
2020-08-01,2020,8,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),10773873
2020-08-01,2020,8,Energia Vendida,Requisitos,Energia Medida (kWh),786088515
2020-08-01,2020,8,Energia Vendida,Requisitos,Energia Faturada (kWh),800731898
2020-08-01,2020,8,Energia Vendida,Requisitos,Energia Medida (kWh),969809
2020-08-01,2020,8,Energia Vendida,Requisitos,Energia Faturada (kWh),977979
2020-08-01,2020,8,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),16415918
2020-08-01,2020,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",177504049
2020-08-01,2020,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",592168548
2020-08-01,2020,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",316268
2020-08-01,2020,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",653541
2020-08-01,2020,8,Energia Entregue,Requisitos,Energia Medida (kWh),276430367
2020-08-01,2020,8,Energia Entregue,Requisitos,Energia Medida (kWh),14084696
2020-08-01,2020,8,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),28176242
2020-08-01,2020,8,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),169139840
2020-08-01,2020,8,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",79114285
2020-08-01,2020,8,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),12009183
2020-08-01,2020,8,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2075513
2020-08-01,2020,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),289050668
2020-08-01,2020,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),186998774
2020-08-01,2020,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),102051894
2020-08-01,2020,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),274399115
2020-08-01,2020,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),172347221
2020-08-01,2020,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),102051894
2020-09-01,2020,9,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1128833
